time,symbol,action,side,price,qty,agent,pnl,note
2025-10-06T19:30:00+00:00,XRPUSDT,CLOSE,BUY,3.03017500,83.091446,apex_supertrend_adaptive,-1.27,SL
2025-10-06T19:30:00+00:00,SOLUSDT,OPEN,BUY,235.69000000,1.073677,apex_supertrend_adaptive,0.00,conf=1.156
2025-10-06T19:40:00+00:00,SOLUSDT,CLOSE,BUY,235.00900000,1.073677,apex_supertrend_adaptive,-0.73,SL
2025-10-06T19:45:00+00:00,BNBUSDT,OPEN,BUY,1227.68000000,0.206125,apex_supertrend_adaptive,0.00,conf=1.143
2025-10-06T19:55:00+00:00,SOLUSDT,OPEN,BUY,235.22000000,1.075823,apex_supertrend_adaptive,0.00,conf=1.262
2025-10-06T20:00:00+00:00,BNBUSDT,CLOSE,BUY,1223.29180000,0.206125,apex_supertrend_adaptive,-0.90,SL
2025-10-06T20:00:00+00:00,SOLUSDT,CLOSE,BUY,235.72000000,1.075823,apex_supertrend_adaptive,0.54,QuickTP
2025-10-06T20:00:00+00:00,SOLUSDT,OPEN,BUY,235.72000000,1.073541,apex_supertrend_adaptive,0.00,conf=1.141
2025-10-06T20:05:00+00:00,SOLUSDT,OPEN,BUY,235.85000000,1.072949,apex_supertrend_adaptive,0.00,conf=1.093
2025-10-06T20:10:00+00:00,SOLUSDT,CLOSE,BUY,235.10210000,1.072949,apex_supertrend_adaptive,-0.80,SL
2025-10-06T20:15:00+00:00,ETHUSDT,OPEN,BUY,4701.65000000,0.053823,apex_supertrend_adaptive,0.00,conf=1.195
2025-10-06T20:25:00+00:00,DOGEUSDT,OPEN,BUY,0.26827000,943.284750,apex_supertrend_adaptive,0.00,conf=1.192
2025-10-06T20:30:00+00:00,ETHUSDT,CLOSE,BUY,4707.86000000,0.053823,apex_supertrend_adaptive,0.33,QuickTP
2025-10-06T20:30:00+00:00,DOGEUSDT,CLOSE,BUY,0.26859000,943.284750,apex_supertrend_adaptive,0.30,QuickTP
2025-10-06T20:30:00+00:00,ETHUSDT,OPEN,BUY,4707.86000000,0.053752,apex_supertrend_adaptive,0.00,conf=1.255
2025-10-06T20:30:00+00:00,DOGEUSDT,OPEN,BUY,0.26859000,942.160914,apex_supertrend_adaptive,0.00,conf=1.262
2025-10-06T20:35:00+00:00,DOGEUSDT,CLOSE,BUY,0.26768920,942.160914,apex_supertrend_adaptive,-0.85,SL
2025-10-06T20:35:00+00:00,ETHUSDT,OPEN,BUY,4699.18000000,0.053851,apex_supertrend_adaptive,0.00,conf=1.219
2025-10-06T20:55:00+00:00,ETHUSDT,CLOSE,BUY,4684.76500000,0.053851,apex_supertrend_adaptive,-0.78,SL
2025-10-06T21:00:00+00:00,DOGEUSDT,OPEN,BUY,0.26835000,943.003540,apex_supertrend_adaptive,0.00,conf=1.255
2025-10-06T21:05:00+00:00,DOGEUSDT,OPEN,BUY,0.26819000,943.566128,apex_supertrend_adaptive,0.00,conf=1.206
2025-10-06T21:15:00+00:00,DOGEUSDT,CLOSE,BUY,0.26742245,943.566128,apex_supertrend_adaptive,-0.72,SL
2025-10-06T21:35:00+00:00,BNBUSDT,OPEN,BUY,1228.50000000,0.205987,apex_supertrend_adaptive,0.00,conf=1.143
2025-10-06T21:40:00+00:00,DOGEUSDT,OPEN,BUY,0.26786000,944.728590,apex_supertrend_adaptive,0.00,conf=1.262
2025-10-06T21:45:00+00:00,DOGEUSDT,CLOSE,BUY,0.26866000,944.728590,apex_supertrend_adaptive,0.76,QuickTP
2025-10-06T21:45:00+00:00,BNBUSDT,OPEN,BUY,1227.18000000,0.206209,apex_supertrend_adaptive,0.00,conf=1.262
2025-10-06T21:45:00+00:00,DOGEUSDT,OPEN,BUY,0.26866000,941.915432,apex_supertrend_adaptive,0.00,conf=1.151
